1,SAINT-JEAN-DE-NIOST,45.8333,5.21667
1,SAVIGNEUX,46,4.85
1,NATTAGES,45.7333,5.76667
1,SAINT-BENOIT,45.7,5.58333
1,DOUVRES,45.9833,5.36667
1,FRANCHELEINS,46.0667,4.8
1,DORTAN,46.3167,5.66667
1,SAINT-GERMAIN-LES-PAROISSES,45.7667,5.61667
1,MIRIBEL,45.8245,4.95306
1,LANCRANS,46.1333,5.83333
1,ECHENEVEX,46.3167,6.03333
1,SAINT-JEAN-SUR-VEYLE,46.25,4.91667
1,BILLIAT,46.0667,5.78333
1,L'ABERGEMENT-DE-VAREY,46,5.41667
1,VILLENEUVE,46.0212,4.83667
1,VILLARS-LES-DOMBES,46,5.01667
1,THEZILLIEU,45.8833,5.6
1,SAINT-ETIENNE-SUR-REYSSOUZE,46.4,5
1,SOUCLIN,45.8667,5.41667
1,SAINT-JUST,46.1903,5.28
1,CIVRIEUX,45.9167,4.88333
1,ARGIS,45.9333,5.48333
1,TALISSIEU,45.8667,5.71667
1,BIRIEUX,45.95,5.03333
1,SAINT-JULIEN-SUR-VEYLE,46.2,4.95
1,THOIRY,46.2364,5.97973
1,LAIZ,46.25,4.88333
1,CRESSIN-ROCHEFORT,45.7667,5.76667
1,SAINT-CHAMP,45.7833,5.73333
1,SAINT-GEORGES-SUR-RENON,46.1,5.03333
1,LANTENAY,46.05,5.53333
1,VERNOUX,46.4833,5.11667
1,CORMARANCHE-EN-BUGEY,45.95,5.6
1,SAINTE-EUPHEMIE,45.9667,4.78333
1,BEAUPONT,46.4,5.26667
1,BRENS,45.7187,5.69473
1,RAMASSE,46.2,5.35
1,DIVONNE-LES-BAINS,46.3667,6.13333
1,LEAZ,46.1,5.88333
1,VILLES,46.0833,5.78333
1,SAINT-JULIEN-SUR-REYSSOUZE,46.4,5.11667
1,GROSLEE,45.7167,5.56667
1,VANDEINS,46.2167,5.08333
1,VERJON,46.35,5.35
1,SAINT-ANDRE-SUR-VIEUX-JONC,46.15,5.06667
1,SAINT-ANDRE-D'HUIRIAT,46.2167,4.91667
1,GRILLY,46.3333,6.11667
1,CESSY,46.3167,6.06667
1,ORDONNAZ,45.8333,5.53333
1,VESCOURS,46.4667,5.03333
1,MEILLONNAS,46.25,5.35
1,GEOVREISSET,46.25,5.6
1,CEYZERIEU,45.8333,5.73333
1,BEARD-GEOVREISSIAT,46.2,5.56667
1,LA BURBANCHE,45.85,5.56667
1,PERREX,46.2333,4.98333
1,VILLEMOTIER,46.35,5.31667
1,JASSERON,46.2167,5.33333
1,CORVEISSIAT,46.2333,5.48333
1,JOURNANS,46.15,5.33333
1,SERMOYER,46.5,4.98333
1,CHARIX,46.1833,5.68333
1,ARBIGNIEU,45.7333,5.65
1,LEYSSARD,46.1667,5.46667
1,SAINT-JEAN-DE-THURIGNEUX,45.95,4.88333
1,FRANS,45.9833,4.78333
1,TENAY,45.9167,5.5
1,BAGE-LA-VILLE,46.3167,4.95
1,MONTMERLE-SUR-SAONE,46.0833,4.76667
1,COURMANGOUX,46.3333,5.36667
1,BANEINS,46.1167,4.9
1,LAGNIEU,45.9,5.35
1,ATTIGNAT,46.2833,5.16667
1,SAINT-ANDRE-DE-BAGE,46.3,4.91667
1,PONT-DE-VAUX,46.4333,4.93333
1,AMBERIEU-EN-BUGEY,45.95,5.35
1,PEYZIEUX-SUR-SAONE,46.1167,4.81667
1,CROZET,46.2806,6.01251
1,SEYSSEL,45.9597,5.83194
1,BEYNOST,45.8333,5
1,VERSONNEX,46.3023,6.09723
1,SAINT-LAURENT-SUR-SAONE,46.3,4.83333
1,ARTEMARE,45.8667,5.7
1,MONTRACOL,46.1833,5.11667
1,PARVES,45.75,5.75
1,PUGIEU,45.8167,5.65
1,VIRIEU-LE-GRAND,45.85,5.65
1,SAINT-REMY,46.1833,5.16667
1,RANCE,45.9667,4.86667
1,GRIEGES,46.25,4.85
1,GRAND-CORENT,46.2,5.43333
1,OUTRIAZ,46.0667,5.55
1,MONTAGNIEU,45.8,5.46667
1,CHAMPAGNE-EN-VALROMEY,45.9,5.68333
1,AMBERIEUX-EN-DOMBES,46,4.9
1,LA BOISSE,45.85,5.03333
1,PARCIEUX,45.9167,4.81667
1,SAINT-DIDIER-D'AUSSIAT,46.3,5.06667
1,SAINT-NIZIER-LE-BOUCHOUX,46.45,5.15
1,ARS-SUR-FORMANS,45.9833,4.81667
1,ANGLEFORT,45.9167,5.80833
1,CORLIER,46.0333,5.5
1,FERNEY-VOLTAIRE,46.25,6.11667
1,SAINT-MAURICE-DE-REMENS,45.95,5.28333
1,CHATILLON-LA-PALUD,45.9667,5.25
1,SAINT-SULPICE,46.3203,5.04167
1,SAINT-BOIS,45.7,5.63333
1,VIRIGNIN,45.7167,5.71667
1,PREMILLIEU,45.8667,5.56667
1,GENOUILLEUX,46.1167,4.78333
1,REYSSOUZE,46.4333,4.91667
1,COLLONGES,46.1333,5.9
1,SAINT-GERMAIN-DE-JOUX,46.1833,5.73333
1,BREGNIER-CORDON,45.65,5.61667
1,SAINT-MARTIN-LE-CHATEL,46.2833,5.11667
1,MARIGNIEU,45.8,5.71667
1,LES NEYROLLES,46.1333,5.63333
1,SULIGNAT,46.1667,4.96667
1,BENY,46.3333,5.28333
1,INJOUX-GENISSIAT,46.05,5.78333
1,CHANAY,46,5.78333
1,CHATILLON-SUR-CHALARONNE,46.1167,4.96667
1,FARGES,46.1667,5.91667
1,SAINT-ALBAN,46.1,5.45
1,CURTAFOND,46.2667,5.08333
1,VIRIAT,46.25,5.21667
1,BELLEYDOUX,46.25,5.76667
1,BAGE-LE-CHATEL,46.3,4.93333
1,SAINTE-OLIVE,46.0167,4.93333
1,SAINT-GENIS-SUR-MENTHON,46.2833,5.01667
1,DOMSURE,46.4167,5.3
1,CHAVANNES-SUR-SURAN,46.2667,5.41667
1,PRIAY,46,5.28333
1,PEYRIEU,45.6767,5.67751
1,LALLEYRIAT,46.15,5.71667
1,SERGY,46.25,6
1,SAINT-MARTIN-DU-FRENE,46.1333,5.55
1,SAINT-MAURICE-DE-BEYNOST,45.8333,4.96667
1,SERVAS,46.1333,5.16667
1,CUZIEU,45.8192,5.67445
1,JAYAT,46.3667,5.11667
1,LAVOURS,45.8,5.76667
1,CHEVROUX,46.3833,4.95
1,POLLIEU,45.8,5.75
1,BELIGNEUX,45.8667,5.11667
1,BRENAZ,45.95,5.71667
1,BENONCES,45.8333,5.48333
1,SAINT-JEAN-LE-VIEUX,46.0284,5.38917
1,BEAUREGARD,46.002,4.75139
1,OYONNAX,46.25,5.66667
1,MIONNAY,45.9,4.93333
1,GERMAGNAT,46.3167,5.45
1,COLIGNY,46.3833,5.35
1,SIMANDRE-SUR-SURAN,46.2167,5.41667
1,L'ABERGEMENT-CLEMENCIAT,46.15,4.91667
1,LESCHEROUX,46.4,5.15
1,ORNEX,46.2833,6.1
1,DOMMARTIN,46.3417,4.99167
1,LOMPNAS,45.8,5.51667
1,BETTANT,45.9333,5.36667
1,ARMIX,45.85,5.58333
1,FEILLENS,46.3333,4.88333
1,CHAVORNAY,45.8833,5.7
1,CHALLEX,46.1833,5.96667
1,VONGNES,45.8167,5.71667
1,MAGNIEU,45.7833,5.71667
1,GROISSIAT,46.2167,5.6
1,DOMPIERRE-SUR-CHALARONNE,46.1333,4.9
1,MONTLUEL,45.85,5.05
1,LE POIZAT,46.15,5.7
1,HOSTIAZ,45.9,5.53333
1,MONTANGES,46.1667,5.8
1,SAINTE-JULIE,45.8833,5.28333
1,BEY,46.2167,4.85
1,SONTHONNAX-LA-MONTAGNE,46.2333,5.53333
1,MEZERIAT,46.2333,5.03333
1,BELLIGNAT,46.25,5.61667
1,SAINT-MARCEL,45.9487,4.98723
1,BELLEY,45.7667,5.68333
1,CORBONOD,45.95,5.81667
1,NEYRON,45.8148,4.93223
1,SAINT-PAUL-DE-VARAX,46.1,5.13333
1,PRESSIAT,46.3333,5.38333
1,CHAZEY-BONS,45.8,5.68333
1,SERVIGNAT,46.4333,5.06667
1,MARLIEUX,46.0667,5.06667
